Departamento,Canal,Marca,Origem Tráfego,Visita,Mês/Ano
PCS,1P,SOUB,BUSCA ORGANICA,8100.420034259999,10/2020
PCS,1P,SOUB,AFILIADOS,94.949516772,5/2020
PCS,3P,ACOM,BUSCA PPC,615814.3570915441,4/2021
PCS,1P,SOUB,BUSCA PPC,1232.242604244,10/2021
PCS,1P,SOUB,AFILIADOS,999.306860328,9/2020
PCS,1P,ACOM,AFILIADOS,78470.498757144,8/2021
PCS,3P,B2B,BUSCA PPC,1478.7173099069998,12/2021
PCS,1P,SHOP,COMPARADORES,12918.364753617,5/2021
PCS,1P,SUBA,BUSCA PPC,87668.12065833899,6/2021
PCS,1P,ACOM,TRAFEGO DIRETO,331862.17111199396,7/2020
PCS,3P,SUBA,COMPARADORES,15727.563206375999,10/2021
PCS,3P,SUBA,BUSCA ORGANICA,48893.965935932996,5/2020
PCS,1P,ACOM,AFILIADOS,102034.76480384999,5/2020
PCS,1P,SHOP,COMPARADORES,51443.025540912,4/2020
PCS,1P,SUBA,AFILIADOS,50605.059653927994,6/2020
PCS,3P,SUBA,AFILIADOS,31425.131235107994,10/2020
PCS,1P,SHOP,BUSCA ORGANICA,19526.589750797997,6/2020
PCS,1P,B2B,BUSCA ORGANICA,1811.8164212129998,12/2021
PCS,3P,SUBA,TRAFEGO DIRETO,63223.490842704,4/2020
PCS,3P,B2B,COMPARADORES,4.021509296,1/2022
PCS,3P,ACOM,AFILIADOS,67702.203518841,5/2021
PCS,1P,SHOP,BUSCA PPC,27740.111770235995,10/2020
PCS,1P,SHOP,AFILIADOS,12608.57607492,2/2022
PCS,1P,SUBA,BUSCA ORGANICA,10609.278052239999,2/2022
PCS,1P,SOUB,COMPARADORES,32.357757035999995,12/2020
PCS,3P,ACOM,COMPARADORES,62918.858163503995,2/2021
PCS,3P,ACOM,BUSCA PPC,631285.4689049439,2/2022
PCS,1P,SHOP,BUSCA PPC,17453.990242080003,3/2022
PCS,1P,SUBA,BUSCA PPC,40524.59266040399,10/2020
PCS,1P,B2B,BUSCA PPC,2254.55864907,1/2022
PCS,3P,ACOM,BUSCA PPC,531502.3877105758,1/2021
PCS,3P,SUBA,AFILIADOS,16150.197778808999,12/2020
PCS,1P,ACOM,AFILIADOS,162566.125023456,11/2021
PCS,1P,SHOP,AFILIADOS,17145.382490964,11/2020
PCS,3P,SHOP,BUSCA PPC,29861.228497715998,5/2021
PCS,3P,ACOM,BUSCA ORGANICA,241660.69262489697,6/2020
PCS,3P,SHOP,BUSCA PPC,24165.931833161998,2/2021
PCS,1P,SOUB,BUSCA ORGANICA,2369.54022032,3/2022
PCS,3P,SHOP,TRAFEGO DIRETO,19838.065174164,2/2021
PCS,1P,SOUB,BUSCA ORGANICA,7291.194091340998,1/2021
PCS,1P,SOUB,TRAFEGO DIRETO,42650.238425184005,4/2021
PCS,1P,ACOM,COMPARADORES,87835.604760384,8/2020
PCS,1P,SOUB,BUSCA ORGANICA,10383.417193583999,2/2021
PCS,1P,SUBA,BUSCA PPC,58994.147134244,2/2022
PCS,1P,SUBA,TRAFEGO DIRETO,45981.997588492,2/2022
PCS,3P,SOUB,BUSCA PPC,52.145274945,7/2021
PCS,3P,SUBA,AFILIADOS,174718.99556267797,1/2022
PCS,3P,ACOM,BUSCA PPC,549815.7394285561,9/2021
PCS,3P,ACOM,BUSCA PPC,944201.707356012,11/2020
PCS,1P,B2B,BUSCA ORGANICA,2054.779591872,4/2022
PCS,3P,SOUB,TRAFEGO DIRETO,977.176374804,11/2020
PCS,3P,SOUB,AFILIADOS,15.922124126999998,6/2020
PCS,3P,ACOM,COMPARADORES,66576.69722448,3/2021
PCS,1P,SUBA,AFILIADOS,23551.67911872,3/2021
PCS,1P,SOUB,BUSCA ORGANICA,6787.563611556,8/2021
PCS,3P,ACOM,COMPARADORES,33823.856396736,4/2022
PCS,1P,SHOP,BUSCA ORGANICA,20196.590600592,11/2021
PCS,1P,ACOM,AFILIADOS,75229.11871668001,4/2021
PCS,1P,SUBA,COMPARADORES,10700.059210632,10/2021
PCS,3P,SUBA,TRAFEGO DIRETO,64175.35552756799,2/2021
PCS,3P,SHOP,TRAFEGO DIRETO,36927.12711324,11/2020
PCS,1P,SHOP,COMPARADORES,473.5585114769999,1/2021
PCS,3P,SOUB,AFILIADOS,16.244575463999997,10/2020
PCS,3P,SHOP,BUSCA ORGANICA,7980.892877363999,12/2021
PCS,1P,SUBA,TRAFEGO DIRETO,98221.739532336,4/2020
PCS,1P,ACOM,TRAFEGO DIRETO,484739.027469432,4/2020
PCS,1P,ACOM,AFILIADOS,88861.49172150299,5/2021
PCS,3P,ACOM,AFILIADOS,56717.281189728004,4/2021
PCS,3P,SHOP,BUSCA PPC,14210.289679559999,8/2021
PCS,3P,SHOP,AFILIADOS,22987.853462117997,5/2020
PCS,1P,SOUB,TRAFEGO DIRETO,8270.348536974,12/2020
PCS,3P,ACOM,BUSCA ORGANICA,187440.557691504,8/2021
PCS,3P,SOUB,AFILIADOS,614.0295903209999,5/2021
PCS,1P,SUBA,COMPARADORES,19330.818214733998,12/2020
PCS,1P,B2B,BUSCA ORGANICA,298.020065616,11/2021
PCS,3P,ACOM,COMPARADORES,101496.35084592299,7/2020
PCS,1P,SOUB,TRAFEGO DIRETO,6761.05790528,3/2022
PCS,1P,SUBA,BUSCA ORGANICA,16671.834321120004,9/2021
PCS,1P,ACOM,COMPARADORES,18351.20028728,3/2022
PCS,1P,SUBA,BUSCA PPC,170348.78417774098,5/2020
PCS,3P,SHOP,AFILIADOS,4906.6469408699995,2/2021
PCS,1P,SOUB,COMPARADORES,18.662519453999998,7/2021
PCS,3P,SUBA,COMPARADORES,43282.499175524,1/2022
PCS,1P,SOUB,BUSCA PPC,1681.1615743589998,5/2021
PCS,3P,SHOP,BUSCA ORGANICA,17634.72284136,4/2020
PCS,1P,SUBA,TRAFEGO DIRETO,99415.74063288899,5/2020
PCS,1P,SUBA,TRAFEGO DIRETO,51099.399375156,10/2021
PCS,1P,ACOM,AFILIADOS,43082.429088048,4/2022
PCS,3P,B2B,BUSCA ORGANICA,1619.1866376,4/2022
PCS,3P,ACOM,BUSCA ORGANICA,106055.24315411199,1/2022
PCS,1P,SHOP,BUSCA PPC,56855.86798181399,7/2020
PCS,3P,ACOM,AFILIADOS,50284.825456080005,3/2021
PCS,3P,SHOP,AFILIADOS,22433.941058328,4/2020
PCS,1P,SOUB,BUSCA ORGANICA,9315.357008522999,12/2020
PCS,1P,SOUB,BUSCA PPC,0.0,7/2020
PCS,3P,SHOP,TRAFEGO DIRETO,52464.64321817699,5/2020
PCS,3P,SUBA,AFILIADOS,37567.639488267,5/2020
PCS,3P,SUBA,BUSCA ORGANICA,36200.647602864,4/2020
PCS,3P,SUBA,BUSCA ORGANICA,30309.177436026002,9/2020
PCS,1P,SUBA,BUSCA ORGANICA,24779.781238772997,7/2020
PCS,1P,SHOP,COMPARADORES,6651.3647172,4/2022
PCS,1P,ACOM,BUSCA ORGANICA,206068.926328692,11/2020
PCS,1P,SOUB,BUSCA ORGANICA,254.75398603199997,6/2020
PCS,3P,SHOP,BUSCA ORGANICA,18482.023718784003,4/2021
PCS,3P,SOUB,BUSCA PPC,3372.1227846989996,12/2021
PCS,1P,B2B,TRAFEGO DIRETO,4730.02343072,3/2022
PCS,1P,SHOP,BUSCA ORGANICA,4911.536002188,7/2021
PCS,3P,SOUB,COMPARADORES,0.0,7/2020
PCS,1P,ACOM,TRAFEGO DIRETO,168199.45831107598,10/2020
PCS,3P,SOUB,COMPARADORES,0.0,6/2021
PCS,3P,SUBA,TRAFEGO DIRETO,34344.52477167,7/2021
PCS,1P,ACOM,AFILIADOS,79626.87670158,6/2021
PCS,1P,SUBA,BUSCA PPC,186288.120234216,4/2020
PCS,3P,B2B,AFILIADOS,62.57678860200001,9/2021
PCS,3P,SUBA,BUSCA PPC,117662.20527956699,7/2020
PCS,3P,B2B,AFILIADOS,17.091414508,1/2022
PCS,1P,ACOM,BUSCA ORGANICA,95261.908447832,2/2022
PCS,1P,SUBA,COMPARADORES,8803.97970536,3/2022
PCS,3P,SUBA,TRAFEGO DIRETO,49231.06031774399,10/2020
PCS,1P,SOUB,AFILIADOS,6658.122117360001,3/2021
PCS,1P,B2B,BUSCA PPC,3892.6492309799996,10/2021
PCS,1P,SHOP,BUSCA ORGANICA,7539.067779096001,9/2021
PCS,3P,B2B,TRAFEGO DIRETO,2367.66359802,1/2022
PCS,1P,ACOM,BUSCA PPC,956333.654661504,11/2021
PCS,1P,ACOM,TRAFEGO DIRETO,543444.8423461199,6/2020
PCS,3P,ACOM,TRAFEGO DIRETO,214111.00211188797,10/2020
PCS,1P,SHOP,TRAFEGO DIRETO,52004.098911816,4/2020
PCS,3P,SUBA,BUSCA PPC,200719.68188340298,5/2020
PCS,3P,SUBA,BUSCA PPC,114622.50593300999,12/2021
PCS,3P,SOUB,AFILIADOS,149.233771596,8/2021
PCS,1P,ACOM,AFILIADOS,97120.33693641599,12/2020
PCS,1P,SOUB,AFILIADOS,4386.9891800000005,3/2022
PCS,1P,SUBA,COMPARADORES,64170.60483132,4/2020
PCS,1P,SUBA,COMPARADORES,21994.344055512003,4/2021
PCS,1P,SHOP,BUSCA PPC,52257.042209570995,12/2020
PCS,3P,B2B,COMPARADORES,1.273590024,11/2021
PCS,3P,ACOM,TRAFEGO DIRETO,192883.978926772,2/2022
PCS,3P,SUBA,TRAFEGO DIRETO,60632.405104896,4/2021
PCS,1P,SUBA,BUSCA ORGANICA,23834.345203788,9/2020
PCS,3P,SUBA,BUSCA PPC,181217.18298432,3/2022
PCS,1P,ACOM,AFILIADOS,35621.23003573199,10/2020
PCS,3P,SHOP,TRAFEGO DIRETO,13946.939906079,7/2021
PCS,1P,SUBA,BUSCA PPC,74161.06147744,3/2022
PCS,3P,SUBA,COMPARADORES,58303.977495347994,8/2020
PCS,1P,SHOP,TRAFEGO DIRETO,22593.622252499998,6/2021
PCS,3P,SHOP,AFILIADOS,2461.1985840389993,1/2021
PCS,3P,ACOM,AFILIADOS,61129.1563288,3/2022
PCS,3P,SOUB,COMPARADORES,0.6183550019999999,2/2021
PCS,1P,SHOP,BUSCA ORGANICA,5851.798714342,1/2022
PCS,3P,SOUB,TRAFEGO DIRETO,444.18107416799995,8/2020
PCS,3P,SHOP,AFILIADOS,1800.9484939860004,9/2021
PCS,3P,SHOP,AFILIADOS,1959.56454267,7/2021
PCS,1P,SOUB,TRAFEGO DIRETO,11978.593001313,7/2021
PCS,1P,SUBA,BUSCA ORGANICA,39845.89494108,4/2020
PCS,3P,SUBA,TRAFEGO DIRETO,70590.618325137,7/2020
PCS,1P,SOUB,BUSCA ORGANICA,2073.5753486,2/2022
PCS,3P,ACOM,AFILIADOS,41422.607732435994,2/2022
PCS,3P,SUBA,BUSCA PPC,59248.470061055996,10/2021
PCS,3P,SOUB,BUSCA PPC,29.179471824000004,4/2021
PCS,3P,SHOP,BUSCA PPC,13535.70132544,3/2022
PCS,3P,SUBA,COMPARADORES,45603.074106504,5/2021
PCS,1P,SUBA,BUSCA ORGANICA,14137.086784128,4/2022
PCS,1P,ACOM,BUSCA ORGANICA,127707.003498054,2/2021
PCS,3P,SOUB,BUSCA ORGANICA,96.95204057699999,5/2021
PCS,3P,SHOP,AFILIADOS,10881.634546223999,6/2020
PCS,3P,SOUB,BUSCA ORGANICA,334.790648892,1/2022
PCS,1P,SHOP,TRAFEGO DIRETO,26727.80233704,3/2022
PCS,3P,SHOP,BUSCA PPC,48111.572291118,12/2020
PCS,3P,ACOM,COMPARADORES,34306.432628346,9/2021
PCS,3P,ACOM,BUSCA PPC,614524.20056256,3/2021
PCS,3P,SHOP,BUSCA ORGANICA,8341.084051362,9/2021
PCS,3P,ACOM,BUSCA ORGANICA,186637.07626666498,7/2020
PCS,3P,ACOM,TRAFEGO DIRETO,240405.305102454,9/2020
PCS,1P,SUBA,TRAFEGO DIRETO,36005.771749896,8/2021
PCS,1P,SHOP,BUSCA PPC,40153.500409871995,2/2021
PCS,1P,SOUB,TRAFEGO DIRETO,21977.114939501997,5/2021
PCS,1P,SHOP,TRAFEGO DIRETO,18248.906159711998,10/2020
PCS,3P,SUBA,COMPARADORES,34105.49798604601,9/2021
PCS,1P,SOUB,TRAFEGO DIRETO,7633.682855738998,1/2021
PCS,3P,ACOM,AFILIADOS,51819.38587760399,2/2021
PCS,1P,B2B,AFILIADOS,943.573075872,4/2022
PCS,1P,ACOM,COMPARADORES,15000.924947259999,2/2022
PCS,3P,ACOM,BUSCA ORGANICA,70434.09328135599,2/2022
PCS,3P,SHOP,COMPARADORES,6162.16312432,3/2022
PCS,1P,ACOM,COMPARADORES,34565.461292816995,6/2021
PCS,1P,SOUB,BUSCA ORGANICA,1408.1135849519999,10/2021
PCS,1P,ACOM,TRAFEGO DIRETO,529087.8770016,3/2022
PCS,1P,ACOM,TRAFEGO DIRETO,209836.04695389004,9/2021
PCS,1P,ACOM,BUSCA PPC,682645.3715579399,2/2021
PCS,1P,SUBA,BUSCA ORGANICA,24245.265058850997,5/2021
PCS,1P,B2B,BUSCA ORGANICA,2220.66561976,3/2022
PCS,3P,SUBA,TRAFEGO DIRETO,54447.074038053,12/2020
PCS,3P,SOUB,AFILIADOS,239.434924512,11/2021
PCS,3P,ACOM,COMPARADORES,53925.120691542,5/2021
PCS,3P,SUBA,BUSCA PPC,138666.2757714,8/2020
PCS,1P,SOUB,COMPARADORES,41.167936992,8/2021
PCS,3P,SUBA,BUSCA ORGANICA,39991.363548612,11/2021
PCS,1P,ACOM,BUSCA PPC,557844.7896863639,12/2020
PCS,1P,SUBA,COMPARADORES,7465.402862064,4/2022
PCS,1P,B2B,COMPARADORES,10.522621172,2/2022
PCS,3P,SHOP,TRAFEGO DIRETO,11155.317241518002,9/2021
PCS,1P,SHOP,TRAFEGO DIRETO,28132.863532094998,12/2020
PCS,1P,ACOM,BUSCA ORGANICA,85107.83002135198,10/2020
PCS,3P,SHOP,COMPARADORES,1693.8630532469997,1/2021
PCS,1P,SUBA,BUSCA PPC,64071.356186847,7/2020
PCS,1P,SHOP,COMPARADORES,4899.360678252001,9/2021
PCS,1P,B2B,BUSCA PPC,2170.6682358180005,9/2021
PCS,1P,SUBA,AFILIADOS,52058.956028855995,10/2021
PCS,1P,SHOP,BUSCA ORGANICA,8831.71679824,3/2022
PCS,1P,SHOP,TRAFEGO DIRETO,62952.968248877994,5/2020
PCS,1P,SUBA,TRAFEGO DIRETO,68419.920839712,8/2020
PCS,1P,ACOM,TRAFEGO DIRETO,363965.39656742394,12/2021
PCS,1P,SHOP,COMPARADORES,10609.226180040001,3/2021
PCS,1P,B2B,BUSCA PPC,1625.7124642889999,12/2021
PCS,1P,ACOM,TRAFEGO DIRETO,331279.45193813695,12/2020
PCS,1P,SOUB,BUSCA PPC,8877.55557429,6/2021
PCS,3P,ACOM,COMPARADORES,48401.053146504,4/2020
PCS,3P,SOUB,BUSCA ORGANICA,310.17326153999994,12/2021
PCS,3P,SUBA,TRAFEGO DIRETO,53796.999802895996,4/2022
PCS,3P,ACOM,BUSCA PPC,1068462.2376376898,1/2022
PCS,3P,ACOM,BUSCA ORGANICA,196424.78626497602,4/2021
PCS,1P,SOUB,BUSCA ORGANICA,147.26707860599998,7/2020
PCS,3P,SHOP,COMPARADORES,6961.366852475999,12/2021
PCS,3P,ACOM,TRAFEGO DIRETO,526217.8622370929,6/2020
PCS,3P,B2B,AFILIADOS,3529.8268699679998,4/2022
PCS,1P,SOUB,BUSCA PPC,0.0,4/2020
PCS,3P,SHOP,BUSCA ORGANICA,14631.638990723999,11/2021
PCS,3P,SOUB,BUSCA PPC,836.897250336,4/2022
PCS,3P,ACOM,AFILIADOS,41350.24538019899,1/2021
PCS,3P,SOUB,TRAFEGO DIRETO,3195.7809690689996,6/2021
PCS,3P,SOUB,BUSCA PPC,4664.3046414479995,10/2021
PCS,3P,ACOM,BUSCA ORGANICA,162812.5646931,11/2021
PCS,1P,ACOM,BUSCA ORGANICA,215948.73674895297,6/2020
PCS,1P,SHOP,BUSCA ORGANICA,7671.188367191999,10/2020
PCS,3P,SOUB,BUSCA ORGANICA,300.7565631,10/2021
PCS,3P,SUBA,AFILIADOS,30090.801704879992,1/2021
PCS,1P,ACOM,TRAFEGO DIRETO,660600.956728608,11/2021
PCS,1P,SOUB,TRAFEGO DIRETO,6117.975744943999,2/2022
PCS,1P,SUBA,COMPARADORES,8010.343828969999,1/2022
PCS,1P,SOUB,COMPARADORES,41.324719788,9/2020
PCS,1P,SOUB,AFILIADOS,2058.915013881,7/2021
PCS,3P,SHOP,BUSCA ORGANICA,17489.58729792,3/2021
PCS,3P,B2B,BUSCA ORGANICA,1526.6722346400002,3/2022
PCS,1P,SUBA,BUSCA PPC,85278.868668378,12/2020
PCS,3P,ACOM,COMPARADORES,53663.33025395999,10/2020
PCS,1P,ACOM,TRAFEGO DIRETO,353138.563517376,8/2021
PCS,3P,SOUB,AFILIADOS,103.16632394699998,12/2021
PCS,3P,SUBA,BUSCA ORGANICA,53741.233223819996,2/2021
PCS,1P,SUBA,AFILIADOS,48108.65779461299,5/2021
PCS,3P,SHOP,TRAFEGO DIRETO,13862.257848155998,1/2021
PCS,3P,SUBA,TRAFEGO DIRETO,85004.993519175,5/2020
PCS,1P,SOUB,TRAFEGO DIRETO,6535.799239536,4/2022
PCS,3P,SHOP,AFILIADOS,4460.61383232,3/2021
PCS,3P,SOUB,AFILIADOS,510.64075692000006,4/2021
PCS,3P,SHOP,COMPARADORES,1300.859194353,7/2020
PCS,1P,SHOP,COMPARADORES,6124.255969145999,1/2022
PCS,3P,ACOM,COMPARADORES,148338.03804159598,8/2020
PCS,1P,SUBA,TRAFEGO DIRETO,51570.276094512,4/2021
PCS,3P,SOUB,AFILIADOS,52.61310586,2/2022
PCS,1P,SUBA,BUSCA ORGANICA,20750.147102903997,12/2020
PCS,3P,ACOM,TRAFEGO DIRETO,556343.7458641559,5/2020
PCS,3P,SHOP,AFILIADOS,4994.928488744999,6/2021
PCS,1P,SUBA,AFILIADOS,31610.926057241995,2/2021
PCS,3P,SUBA,BUSCA ORGANICA,20973.781087394997,12/2021
PCS,1P,ACOM,BUSCA PPC,583997.9490855361,4/2021
PCS,1P,SHOP,BUSCA ORGANICA,7730.8758457799995,10/2021
PCS,3P,B2B,COMPARADORES,4.951821728,2/2022
PCS,1P,ACOM,BUSCA PPC,559135.6671547439,10/2021
PCS,3P,SOUB,BUSCA ORGANICA,197.857749288,9/2020
PCS,1P,ACOM,COMPARADORES,42116.83531992,3/2021
PCS,1P,ACOM,BUSCA ORGANICA,76867.64883192,10/2021
PCS,1P,SUBA,BUSCA ORGANICA,24540.654964373996,2/2021
PCS,1P,SOUB,AFILIADOS,5262.819422021999,2/2021
PCS,1P,SUBA,BUSCA PPC,67047.297343686,9/2021
PCS,3P,B2B,AFILIADOS,15.508663076999998,12/2021
PCS,3P,SHOP,COMPARADORES,1775.92252578,8/2020
PCS,1P,SUBA,AFILIADOS,19705.91962056,10/2020
PCS,1P,ACOM,BUSCA ORGANICA,160179.296843748,8/2021
PCS,3P,SOUB,TRAFEGO DIRETO,2029.823439438,7/2021
PCS,1P,SOUB,AFILIADOS,9181.424196410999,5/2021
PCS,1P,SUBA,BUSCA ORGANICA,16971.774606443996,1/2021
PCS,1P,SUBA,BUSCA PPC,78504.11182203899,5/2021
PCS,1P,SUBA,BUSCA ORGANICA,10019.944927139999,12/2021
PCS,1P,B2B,TRAFEGO DIRETO,4263.223170528,4/2022
PCS,3P,ACOM,AFILIADOS,65522.987190761996,12/2020
PCS,1P,ACOM,BUSCA ORGANICA,102127.157502744,9/2020
PCS,1P,SHOP,AFILIADOS,17195.135860773,6/2020
PCS,1P,SUBA,COMPARADORES,17757.63128328,3/2021
PCS,3P,ACOM,COMPARADORES,30919.40355423,7/2021
PCS,1P,ACOM,AFILIADOS,92439.920743842,1/2022
PCS,3P,SHOP,BUSCA PPC,38907.01965924,4/2021
PCS,1P,SHOP,BUSCA PPC,83734.838932176,4/2020
PCS,3P,SUBA,TRAFEGO DIRETO,56689.97768158801,9/2021
PCS,3P,ACOM,AFILIADOS,62355.245367384,9/2020
PCS,3P,ACOM,BUSCA PPC,560292.295890744,4/2020
PCS,3P,SHOP,BUSCA ORGANICA,14774.839588446,9/2020
PCS,3P,SHOP,COMPARADORES,1967.5196242649997,6/2020
PCS,3P,ACOM,AFILIADOS,78670.70984724899,5/2020
PCS,3P,SUBA,BUSCA PPC,50344.89071532,7/2021
PCS,3P,SUBA,TRAFEGO DIRETO,80485.053433764,2/2022
PCS,3P,B2B,BUSCA ORGANICA,1029.446750268,10/2021
PCS,1P,SHOP,AFILIADOS,16023.468202844999,5/2021
PCS,3P,SHOP,BUSCA PPC,104386.327992744,11/2020
PCS,1P,ACOM,COMPARADORES,57128.495256728995,5/2021
PCS,1P,SOUB,AFILIADOS,605.33702346,8/2020
PCS,1P,ACOM,AFILIADOS,94171.622062515,7/2021
PCS,3P,SUBA,BUSCA ORGANICA,56104.89276029699,5/2021
PCS,3P,ACOM,BUSCA ORGANICA,103866.23665456199,12/2021
PCS,3P,SUBA,BUSCA ORGANICA,52885.714386023996,6/2020
PCS,1P,SOUB,AFILIADOS,2714.9140669620006,9/2021
PCS,1P,ACOM,AFILIADOS,62156.356373999995,10/2021
PCS,3P,SHOP,COMPARADORES,11989.426507188,8/2021
PCS,3P,ACOM,COMPARADORES,34212.487647058,1/2022
PCS,3P,SUBA,COMPARADORES,44489.405683895995,2/2021
PCS,1P,SHOP,AFILIADOS,5175.497369333999,1/2021
PCS,3P,ACOM,BUSCA PPC,518815.337593728,4/2022
PCS,1P,SUBA,COMPARADORES,17569.133155679996,10/2020
PCS,1P,SHOP,COMPARADORES,8959.68123216,10/2021
PCS,3P,SUBA,BUSCA ORGANICA,40042.876507629,7/2020
PCS,1P,SHOP,TRAFEGO DIRETO,25662.816105359998,2/2022
PCS,3P,ACOM,BUSCA ORGANICA,102265.251629016,10/2021
PCS,3P,SOUB,COMPARADORES,0.0,5/2021
PCS,3P,SUBA,COMPARADORES,15009.605719695,7/2021
PCS,3P,SHOP,TRAFEGO DIRETO,22349.537912519998,1/2022
PCS,3P,ACOM,TRAFEGO DIRETO,274951.094327052,8/2021
PCS,1P,SUBA,COMPARADORES,12832.646008111999,2/2022
PCS,1P,SHOP,AFILIADOS,15466.160506679998,8/2020
PCS,1P,SOUB,TRAFEGO DIRETO,9985.582583172,11/2021
PCS,1P,ACOM,BUSCA ORGANICA,208801.621634904,4/2020
PCS,1P,SOUB,BUSCA ORGANICA,12173.381306016,11/2020
PCS,3P,SOUB,AFILIADOS,84.39254976600002,9/2021
PCS,1P,SUBA,BUSCA PPC,41770.790092259995,10/2021
PCS,1P,SHOP,BUSCA PPC,48608.559704376006,4/2021
PCS,1P,SOUB,AFILIADOS,53.270837928,4/2020
PCS,3P,SOUB,BUSCA ORGANICA,50.724779508,8/2021
PCS,3P,SHOP,AFILIADOS,13675.64504971,1/2022
PCS,1P,SUBA,BUSCA ORGANICA,12991.148604,3/2022
PCS,3P,SHOP,TRAFEGO DIRETO,20397.522169556996,6/2021
PCS,1P,ACOM,BUSCA PPC,506167.78930356796,2/2022
PCS,1P,SUBA,TRAFEGO DIRETO,38726.337065256,2/2021
PCS,1P,SHOP,BUSCA ORGANICA,13168.871710082998,12/2020
PCS,1P,SOUB,BUSCA ORGANICA,1602.677283648,4/2022
PCS,1P,SHOP,AFILIADOS,8072.750223585,7/2020
PCS,1P,SOUB,AFILIADOS,2167.4215647239994,1/2021
PCS,1P,B2B,AFILIADOS,20.902980668999998,12/2021
PCS,3P,SUBA,AFILIADOS,40417.438375104,4/2022
PCS,1P,SUBA,BUSCA ORGANICA,8382.333438849999,1/2022
PCS,1P,SHOP,TRAFEGO DIRETO,24638.349522686996,5/2021
PCS,1P,SHOP,COMPARADORES,5028.451197591,7/2021
PCS,3P,ACOM,BUSCA ORGANICA,189284.4319104,4/2020
PCS,3P,SHOP,TRAFEGO DIRETO,24922.518757023998,2/2022
PCS,3P,SHOP,BUSCA PPC,14812.796107631999,12/2021
PCS,1P,B2B,COMPARADORES,5.026886619999999,1/2022
PCS,3P,ACOM,BUSCA ORGANICA,113230.73801984,3/2022
PCS,3P,ACOM,BUSCA PPC,616459.327174644,5/2021
PCS,3P,SHOP,AFILIADOS,8873.664536576,2/2022
PCS,1P,SUBA,BUSCA PPC,154104.88914639602,9/2020
PCS,3P,SUBA,TRAFEGO DIRETO,89321.74297345598,1/2022
PCS,3P,SUBA,AFILIADOS,66237.556783356,11/2020
PCS,1P,SOUB,BUSCA ORGANICA,10774.91581656,3/2021
PCS,3P,SHOP,TRAFEGO DIRETO,25216.445680188,11/2021
PCS,3P,SHOP,BUSCA ORGANICA,11624.868118583998,10/2020
PCS,3P,ACOM,COMPARADORES,39220.947306816,10/2021
PCS,1P,SHOP,BUSCA ORGANICA,29396.945844227997,5/2020
PCS,1P,SHOP,TRAFEGO DIRETO,19002.6761718,9/2021
PCS,1P,ACOM,AFILIADOS,110944.25562496498,12/2021
PCS,3P,ACOM,BUSCA PPC,703247.900538672,10/2021
PCS,3P,SOUB,BUSCA PPC,10.545841718999998,1/2021
PCS,1P,SHOP,BUSCA PPC,29137.658486657994,1/2021
PCS,1P,SUBA,COMPARADORES,20377.077115802997,1/2021
PCS,1P,ACOM,AFILIADOS,69951.263691189,7/2020
PCS,3P,SOUB,TRAFEGO DIRETO,856.0097543159999,12/2020
PCS,1P,SHOP,COMPARADORES,665.4698403599999,8/2020
PCS,1P,SUBA,BUSCA ORGANICA,22883.83112988,3/2021
PCS,3P,SOUB,TRAFEGO DIRETO,222.42572558399996,10/2020
PCS,3P,SOUB,BUSCA ORGANICA,541.912555212,11/2021
PCS,1P,SUBA,AFILIADOS,15472.326422628,7/2021
PCS,1P,SHOP,BUSCA PPC,12876.465977562002,9/2021
PCS,1P,SOUB,COMPARADORES,1.7222969340000003,9/2021
PCS,1P,ACOM,BUSCA PPC,383215.64093747997,6/2021
PCS,1P,SHOP,AFILIADOS,11126.454323199,12/2021
PCS,3P,SHOP,COMPARADORES,9542.036182083999,1/2022
PCS,1P,ACOM,BUSCA PPC,567766.9244328,3/2021
PCS,1P,SOUB,BUSCA PPC,1207.97869808,3/2022
PCS,1P,ACOM,BUSCA PPC,757895.5530687089,12/2021
PCS,3P,SOUB,BUSCA PPC,0.801770892,8/2020
PCS,1P,SUBA,TRAFEGO DIRETO,47324.063103408,4/2022
PCS,3P,SHOP,AFILIADOS,8761.449297371999,10/2020
PCS,1P,ACOM,BUSCA ORGANICA,151908.55651320002,3/2021
PCS,3P,SOUB,BUSCA PPC,27.209932052999996,12/2020
PCS,1P,SHOP,BUSCA PPC,10132.551306872998,12/2021
PCS,3P,SUBA,BUSCA PPC,131152.60726393497,1/2021
PCS,1P,SOUB,AFILIADOS,3913.894581168,8/2021
PCS,3P,ACOM,AFILIADOS,69063.470692926,7/2020
PCS,1P,SUBA,BUSCA PPC,90427.81751892001,4/2021
PCS,3P,SUBA,COMPARADORES,50904.222933312005,4/2021
PCS,3P,SOUB,COMPARADORES,0.0,8/2021
PCS,1P,SHOP,BUSCA PPC,12731.184514776,8/2021
PCS,3P,SUBA,COMPARADORES,28010.775143232,4/2020
PCS,3P,B2B,BUSCA PPC,3815.884698684,10/2021
PCS,1P,B2B,BUSCA ORGANICA,991.06448412,10/2021
PCS,3P,SOUB,BUSCA ORGANICA,31.287164967,7/2021
PCS,1P,SOUB,TRAFEGO DIRETO,3111.765343878,7/2020
PCS,3P,SHOP,AFILIADOS,12493.281340428,11/2021
PCS,3P,SHOP,BUSCA ORGANICA,9120.148108176,4/2022
